user_id,exercise_id,rating
user_0260,1,4.6
user_0260,27,3.1
user_0260,36,2.9
user_0260,34,4.1
user_0260,48,4.3
user_0260,25,3.6
user_0261,31,3.7
user_0261,5,3.4
user_0261,30,3.1
user_0261,25,2.9
user_0261,24,1.8
user_0261,3,4.1
user_0261,20,2.7
user_0261,19,2.8
user_0261,29,3.0
user_0261,0,3.5
user_0261,6,3.3
user_0261,11,4.8
user_0261,34,3.1
user_0261,35,3.7
user_0261,42,2.4
user_0262,42,3.1
user_0262,15,4.3
user_0262,7,3.4
user_0262,8,4.2
user_0262,50,4.4
user_0262,34,3.3
user_0262,2,4.5
user_0262,25,3.0
user_0262,11,3.8
user_0262,41,3.2
user_0262,29,4.1
user_0262,31,4.3
user_0262,24,4.9
user_0262,14,3.9
user_0262,32,4.5
user_0263,18,2.0
user_0263,4,1.7
user_0263,42,3.7
user_0263,35,4.3
user_0263,23,2.9
user_0263,12,2.2
user_0263,8,4.1
user_0263,24,3.1
user_0263,45,5.0
user_0263,9,3.7
user_0263,29,2.9
user_0263,49,4.0
user_0263,33,4.0
user_0263,36,3.5
user_0263,41,2.5
user_0264,31,3.9
user_0264,20,3.8
user_0264,12,3.1
user_0264,18,4.3
user_0264,22,3.3
user_0264,44,4.0
user_0264,17,3.8
user_0264,33,3.8
user_0264,10,2.5
user_0264,39,4.3
user_0264,23,4.1
user_0264,16,3.9
user_0264,48,3.8
user_0264,4,4.9
user_0264,38,3.1
user_0265,5,3.5
user_0265,32,5.0
user_0265,4,4.3
user_0265,40,3.7
user_0265,47,3.5
user_0265,48,3.5
user_0265,30,4.5
user_0265,42,3.5
user_0265,29,3.6
user_0265,45,3.6
user_0265,41,3.5
user_0265,14,4.2
user_0265,31,3.2
user_0265,0,3.4
user_0265,19,2.7
user_0266,23,3.1
user_0266,8,3.9
user_0266,4,5.0
user_0266,38,4.4
user_0266,20,3.2
user_0266,47,4.4
user_0266,29,2.4
user_0266,18,3.3
user_0266,6,4.7
user_0266,32,4.0
user_0266,31,3.5
user_0266,42,4.0
user_0266,10,3.6
user_0266,15,5.0
user_0266,3,3.7
user_0267,24,3.5
user_0267,3,5.0
user_0267,11,4.8
user_0267,28,2.6
user_0267,4,3.8
user_0267,20,3.6
user_0267,15,3.7
user_0267,41,3.5
user_0267,5,3.8
user_0267,34,3.7
user_0267,19,3.1
user_0267,29,4.6
user_0267,10,4.5
user_0267,30,2.7
user_0267,33,2.3
user_0268,51,2.8
user_0268,46,1.9
user_0268,45,5.0
user_0268,14,3.7
user_0268,44,3.4
user_0268,11,2.6
user_0268,12,2.5
user_0268,8,1.7
user_0268,9,4.5
user_0268,33,4.3
user_0268,25,3.4
user_0268,32,1.7
user_0268,13,3.0
user_0268,17,1.0
user_0268,6,2.1
user_0269,4,3.3
user_0269,10,3.8
user_0269,38,4.1
user_0269,14,3.4
user_0269,25,4.1
user_0269,16,3.6
user_0269,26,3.4
user_0269,17,3.5
user_0269,51,3.4
user_0269,18,3.5
user_0269,32,3.5
user_0269,47,4.5
user_0269,33,4.1
user_0269,29,4.4
user_0269,24,3.9
user_0270,25,3.9
user_0270,11,2.2
user_0270,40,3.9
user_0270,18,2.1
user_0270,38,2.4
user_0270,22,1.7
user_0270,49,4.4
user_0270,20,1.7
user_0270,36,3.4
user_0270,41,3.7
user_0270,47,2.9
user_0270,16,1.8
user_0270,23,3.1
user_0270,15,3.9
user_0270,33,2.6
user_0271,17,2.6
user_0271,15,2.8
user_0271,11,3.2
user_0271,32,1.9
user_0271,13,2.6
user_0271,29,2.3
user_0271,24,1.8
user_0271,10,2.4
user_0271,12,2.0
user_0271,8,2.5
user_0271,2,3.7
user_0271,30,1.7
user_0271,33,2.3
user_0271,7,1.0
user_0271,51,1.6
user_0272,39,2.3
user_0272,13,3.8
user_0272,24,3.9
user_0272,0,4.7
user_0272,29,3.0
user_0272,8,4.0
user_0272,9,4.2
user_0272,11,4.8
user_0272,26,2.0
user_0272,25,3.4
user_0272,35,4.2
user_0272,45,3.6
user_0272,2,2.8
user_0272,19,3.5
user_0272,31,1.8
user_0273,8,3.5
user_0273,19,3.7
user_0273,41,2.7
user_0273,31,4.9
user_0273,49,2.9
user_0273,46,4.3
user_0273,7,4.4
user_0273,2,3.8
user_0273,20,3.9
user_0273,26,2.9
user_0273,6,3.5
user_0273,43,3.4
user_0273,48,2.7
user_0273,5,4.1
user_0273,12,3.7
user_0274,10,4.0
user_0274,39,2.6
user_0274,29,4.4
user_0274,5,4.3
user_0274,25,4.6
user_0274,48,2.1
user_0274,40,3.6
user_0274,1,2.9
user_0274,37,3.0
user_0274,49,4.6
user_0274,16,4.2
user_0274,32,2.7
user_0274,47,2.4
user_0274,8,3.9
user_0274,18,3.4
user_0275,21,4.1
user_0275,48,3.6
user_0275,45,3.0
user_0275,30,3.6
user_0275,29,3.1
user_0275,5,4.8
user_0275,9,3.6
user_0275,12,4.2
user_0275,24,3.8
user_0275,38,3.7
user_0275,23,4.5
user_0275,6,4.4
user_0275,22,4.5
user_0275,8,4.4
user_0275,39,3.9
user_0276,42,3.2
user_0276,47,2.9
user_0276,20,4.3
user_0276,41,3.8
user_0276,13,3.3
user_0276,6,4.1
user_0276,16,3.5
user_0276,18,4.0
user_0276,19,3.7
user_0276,21,2.8
user_0276,35,4.0
user_0276,1,3.6
user_0276,25,3.1
user_0276,26,3.8
user_0276,3,3.5
user_0277,11,3.3
user_0277,10,4.7
user_0277,34,3.9
user_0277,27,4.7
user_0277,26,4.8
user_0277,24,2.2
user_0277,0,2.9
user_0277,29,4.2
user_0277,30,3.0
user_0277,36,3.7
user_0277,46,2.6
user_0277,23,1.6
user_0277,16,3.2
user_0277,4,2.4
user_0277,15,3.2
user_0278,28,2.8
user_0278,43,4.2
user_0278,35,4.5
user_0278,45,3.3
user_0278,46,4.2
user_0278,20,5.0
user_0278,6,4.3
user_0278,33,4.1
user_0278,3,3.3
user_0278,5,4.7
user_0278,1,5.0
user_0278,31,2.7
user_0278,44,4.2
user_0278,7,4.8
user_0278,42,3.9
user_0279,22,2.6
user_0279,24,2.6
user_0279,41,3.6
user_0279,45,3.4
user_0279,36,3.5
user_0279,40,3.1
user_0279,28,2.9
user_0279,19,2.0
user_0279,37,1.9
user_0279,49,3.5
user_0279,33,3.9
user_0279,47,1.9
user_0279,0,1.6
user_0279,42,3.3
user_0279,43,2.1
user_0280,12,3.6
user_0280,43,2.1
user_0280,42,2.6
user_0280,28,2.4
user_0280,33,2.5
user_0280,1,1.7
user_0280,16,2.2
user_0280,11,4.4
user_0280,6,2.5
user_0280,17,3.9
user_0280,15,3.9
user_0280,37,2.8
user_0280,30,2.4
user_0280,47,1.8
user_0280,5,3.4
user_0281,34,1.0
user_0281,3,4.5
user_0281,41,2.6
user_0281,25,4.3
user_0281,40,2.4
user_0281,45,4.7
user_0281,19,2.6
user_0281,43,2.4
user_0281,12,3.6
user_0281,35,3.7
user_0281,5,3.9
user_0281,0,4.4
user_0281,4,2.1
user_0281,15,3.4
user_0281,2,3.2
user_0282,42,3.0
user_0282,11,4.8
user_0282,37,2.8
user_0282,9,4.1
user_0282,25,4.1
user_0282,19,3.1
user_0282,26,2.0
user_0282,6,3.7
user_0282,16,3.3
user_0282,33,2.9
user_0282,24,3.6
user_0282,49,3.4
user_0282,48,2.5
user_0282,15,4.6
user_0282,28,2.3
user_0283,24,3.4
user_0283,40,5.0
user_0283,35,3.4
user_0283,5,3.0
user_0283,17,2.3
user_0283,25,4.1
user_0283,41,5.0
user_0283,28,3.6
user_0283,7,1.5
user_0283,16,1.6
user_0283,14,5.0
user_0283,42,4.8
user_0283,11,2.4
user_0283,38,3.4
user_0283,50,2.1
user_0284,9,2.7
user_0284,17,2.5
user_0284,32,3.9
user_0284,4,2.9
user_0284,6,2.8
user_0284,25,3.7
user_0284,49,3.7
user_0284,48,4.4
user_0284,30,3.8
user_0284,14,4.9
user_0284,24,2.3
user_0284,40,5.0
user_0284,37,3.0
user_0284,20,2.6
user_0284,43,3.5
user_0285,46,2.4
user_0285,39,3.0
user_0285,15,2.4
user_0285,13,4.2
user_0285,38,1.8
user_0285,43,2.9
user_0285,37,2.9
user_0285,33,3.0
user_0285,11,4.6
user_0285,44,3.4
user_0285,25,4.5
user_0285,29,2.1
user_0285,36,4.6
user_0285,45,4.5
user_0285,23,2.1
user_0286,7,2.6
user_0286,43,3.1
user_0286,26,2.2
user_0286,29,2.9
user_0286,46,3.3
user_0286,0,4.0
user_0286,3,3.3
user_0286,8,4.4
user_0286,1,3.0
user_0286,35,4.5
user_0286,33,3.7
user_0286,11,3.8
user_0286,49,4.3
user_0286,37,4.1
user_0286,31,3.7
user_0287,43,4.2
user_0287,25,3.3
user_0287,5,4.9
user_0287,6,3.8
user_0287,2,4.9
user_0287,9,3.5
user_0287,46,3.9
user_0287,35,5.0
user_0287,39,3.8
user_0287,33,3.8
user_0287,19,4.5
user_0287,10,2.3
user_0287,48,3.1
user_0287,27,2.3
user_0287,24,3.9
user_0288,28,4.3
user_0288,11,3.5
user_0288,38,3.5
user_0288,22,3.3
user_0288,39,3.0
user_0288,5,4.4
user_0288,8,4.1
user_0288,42,3.2
user_0288,14,4.0
user_0288,48,3.2
user_0288,35,3.9
user_0288,7,2.0
user_0288,17,4.5
user_0288,32,3.3
user_0288,41,4.4
user_0289,49,3.2
user_0289,17,1.2
user_0289,30,2.5
user_0289,23,2.8
user_0289,38,3.5
user_0289,13,3.3
user_0289,15,4.7
user_0289,45,4.2
user_0289,44,5.0
user_0289,43,4.1
user_0289,42,4.8
user_0289,28,3.3
user_0289,41,4.9
user_0289,6,3.1
user_0289,20,3.0
user_0290,40,4.0
user_0290,34,3.5
user_0290,22,4.1
user_0290,29,3.6
user_0290,39,3.4
user_0290,38,3.9
user_0290,9,4.0
user_0290,15,3.3
user_0290,17,3.6
user_0290,0,4.0
user_0290,8,3.6
user_0290,41,3.7
user_0290,28,4.3
user_0290,31,4.0
user_0290,37,2.9
user_0291,22,3.6
user_0291,17,4.3
user_0291,37,3.7
user_0291,5,4.9
user_0291,50,5.0
user_0291,41,4.1
user_0291,14,4.5
user_0291,2,4.5
user_0291,38,4.3
user_0291,12,2.2
user_0291,3,4.3
user_0291,47,3.1
user_0291,13,3.3
user_0291,36,3.8
user_0291,4,2.4
user_0292,50,1.7
user_0292,11,1.4
user_0292,47,2.1
user_0292,20,2.4
user_0292,24,2.8
user_0292,27,1.7
user_0292,36,2.6
user_0292,51,2.2
user_0292,33,4.2
user_0292,48,1.4
user_0292,15,3.8
user_0292,23,1.7
user_0292,29,2.0
user_0292,19,1.9
user_0292,40,3.1
user_0293,31,4.2
user_0293,50,3.8
user_0293,23,2.2
user_0293,20,4.0
user_0293,47,3.6
user_0293,51,2.7
user_0293,27,4.5
user_0293,16,4.0
user_0293,12,3.8
user_0293,1,2.6
user_0293,36,4.3
user_0293,11,4.1
user_0293,29,3.9
user_0293,48,4.0
user_0293,0,4.3
user_0294,15,1.7
user_0294,40,2.8
user_0294,36,2.5
user_0294,16,1.0
user_0294,9,3.6
user_0294,0,1.6
user_0294,32,2.6
user_0294,13,2.9
user_0294,23,1.8
user_0294,49,3.2
user_0294,44,2.6
user_0294,11,1.6
user_0294,3,1.2
user_0294,47,2.4
user_0294,24,2.0
user_0295,32,2.2
user_0295,40,4.4
user_0295,26,1.6
user_0295,30,3.3
user_0295,39,4.0
user_0295,43,2.4
user_0295,37,2.8
user_0295,51,3.3
user_0295,42,3.8
user_0295,44,4.3
user_0295,17,1.6
user_0295,25,2.9
user_0295,33,4.5
user_0295,27,2.5
user_0295,45,4.1
user_0296,6,3.7
user_0296,14,4.7
user_0296,48,3.9
user_0296,25,3.7
user_0296,23,3.4
user_0296,1,2.0
user_0296,3,1.7
user_0296,38,3.7
user_0296,33,5.0
user_0296,20,3.6
user_0296,43,3.3
user_0296,11,1.7
user_0296,45,3.8
user_0296,8,2.6
user_0296,9,3.9
user_0297,10,1.3
user_0297,37,3.1
user_0297,12,3.0
user_0297,23,3.2
user_0297,43,2.5
user_0297,8,1.7
user_0297,14,5.0
user_0297,32,2.8
user_0297,28,2.1
user_0297,17,3.0
user_0297,29,1.0
user_0297,15,3.8
user_0297,50,2.3
user_0297,31,1.4
user_0297,41,3.6
user_0298,6,1.9
user_0298,36,2.6
user_0298,41,3.4
user_0298,28,2.8
user_0298,9,4.2
user_0298,15,4.3
user_0298,39,2.2
user_0298,46,2.1
user_0298,25,4.0
user_0298,32,2.9
user_0298,14,3.4
user_0298,21,1.1
user_0298,37,1.5
user_0298,51,2.0
user_0298,44,3.1
user_0299,20,2.2
user_0299,9,4.6
user_0299,15,3.8
user_0299,38,1.5
user_0299,33,3.1
user_0299,40,3.1
user_0299,3,5.0
user_0299,29,2.6
user_0299,49,4.8
user_0299,5,3.4
user_0299,4,1.0
user_0299,36,4.0
user_0299,14,3.1
user_0299,27,2.5
user_0299,51,2.7
user_0300,3,4.4
user_0300,21,3.9
user_0300,7,4.0
user_0300,9,4.4
user_0300,17,4.3
user_0300,38,3.6
user_0300,37,4.1
user_0300,19,3.5
user_0300,5,4.3
user_0300,12,4.4
user_0300,24,4.7
user_0300,44,2.7
user_0300,50,3.7
user_0300,31,3.9
user_0300,16,2.9
user_0301,33,2.9
user_0301,10,4.6
user_0301,36,3.4
user_0301,47,3.0
user_0301,22,2.3
user_0301,11,3.3
user_0301,20,2.0
user_0301,0,3.8
user_0301,31,3.4
user_0301,1,3.3
user_0301,35,3.2
user_0301,32,2.5
user_0301,3,3.3
user_0301,30,1.2
user_0301,49,3.9
user_0302,11,3.6
user_0302,38,4.3
user_0302,15,4.1
user_0302,14,3.7
user_0302,20,4.8
user_0302,0,3.9
user_0302,50,4.8
user_0302,28,3.7
user_0302,40,3.9
user_0302,13,2.9
user_0302,39,4.3
user_0302,30,3.8
user_0302,22,4.3
user_0302,26,3.1
user_0302,35,4.4
user_0303,10,1.0
user_0303,33,4.2
user_0303,46,4.2
user_0303,32,3.5
user_0303,23,2.9
user_0303,42,3.5
user_0303,40,3.8
user_0303,17,3.0
user_0303,39,3.0
user_0303,11,4.8
user_0303,4,2.2
user_0303,51,2.6
user_0303,3,4.7
user_0303,8,4.4
user_0303,24,2.7
user_0304,46,3.0
user_0304,50,3.8
user_0304,14,3.1
user_0304,26,4.3
user_0304,31,4.5
user_0304,8,4.0
user_0304,2,3.1
user_0304,45,5.0
user_0304,28,2.9
user_0304,27,3.5
user_0304,38,2.7
user_0304,7,2.6
user_0304,23,3.8
user_0304,44,3.7
user_0304,24,2.6
user_0305,44,2.7
user_0305,33,2.0
user_0305,23,1.4
user_0305,13,3.8
user_0305,50,3.6
user_0305,40,2.8
user_0305,16,2.0
user_0305,7,1.8
user_0305,39,2.1
user_0305,51,2.1
user_0305,11,4.1
user_0305,47,2.6
user_0305,5,3.3
user_0305,49,2.6
user_0305,37,1.2
user_0306,40,4.1
user_0306,44,3.3
user_0306,39,2.7
user_0306,32,2.4
user_0306,9,2.8
user_0306,38,2.4
user_0306,19,2.7
user_0306,31,3.4
user_0306,23,2.4
user_0306,14,3.2
user_0306,41,3.1
user_0306,16,2.8
user_0306,0,2.5
user_0306,51,2.1
user_0306,13,4.1
user_0307,27,3.4
user_0307,21,5.0
user_0307,22,2.1
user_0307,29,4.5
user_0307,26,5.0
user_0307,6,2.4
user_0307,9,3.3
user_0307,7,2.8
user_0307,34,3.7
user_0307,39,2.8
user_0307,15,3.0
user_0307,3,4.0
user_0307,40,2.4
user_0307,37,2.5
user_0307,43,2.2
user_0308,33,4.9
user_0308,4,2.7
user_0308,12,1.9
user_0308,7,2.7
user_0308,20,2.5
user_0308,44,4.3
user_0308,14,4.9
user_0308,6,3.5
user_0308,36,2.4
user_0308,40,4.8
user_0308,18,3.6
user_0308,42,4.5
user_0308,32,3.9
user_0308,11,1.8
user_0308,1,2.5
user_0309,51,2.3
user_0309,0,4.8
user_0309,17,3.5
user_0309,8,3.0
user_0309,28,1.7
user_0309,11,4.4
user_0309,39,2.3
user_0309,45,3.9
user_0309,9,3.8
user_0309,7,1.1
user_0309,16,1.9
user_0309,21,1.8
user_0309,10,2.0
user_0309,20,1.9
user_0309,14,3.3
user_0310,45,2.4
user_0310,21,2.2
user_0310,35,3.1
user_0310,14,4.4
user_0310,47,3.8
user_0310,23,3.7
user_0310,40,4.0
user_0310,12,3.3
user_0310,34,5.0
user_0310,20,4.0
user_0310,1,4.7
user_0310,27,4.7
user_0310,7,4.4
user_0310,8,4.4
user_0310,25,3.5
user_0311,3,4.6
user_0311,26,4.1
user_0311,13,4.2
user_0311,29,4.6
user_0311,42,2.1
user_0311,28,1.6
user_0311,39,2.9
user_0311,25,4.7
user_0311,6,2.7
user_0311,36,3.5
user_0311,49,3.2
user_0311,15,2.4
user_0311,16,4.3
user_0311,4,1.0
user_0311,31,3.3
user_0312,1,2.4
user_0312,8,3.5
user_0312,22,2.4
user_0312,29,1.5
user_0312,3,4.7
user_0312,23,2.4
user_0312,41,3.0
user_0312,32,2.9
user_0312,4,1.9
user_0312,45,4.0
user_0312,47,1.9
user_0312,14,2.5
user_0312,31,2.8
user_0312,24,2.4
user_0312,49,4.1
user_0313,19,1.5
user_0313,32,1.6
user_0313,20,1.6
user_0313,2,1.6
user_0313,36,3.3
user_0313,12,4.0
user_0313,0,3.1
user_0313,47,2.5
user_0313,11,2.5
user_0313,21,2.7
user_0313,49,2.9
user_0313,23,1.8
user_0313,3,2.7
user_0313,27,2.9
user_0313,6,2.4
user_0314,40,3.1
user_0314,5,3.5
user_0314,37,2.4
user_0314,51,2.8
user_0314,49,3.4
user_0314,41,2.5
user_0314,26,3.0
user_0314,33,2.5
user_0314,0,3.9
user_0314,30,2.8
user_0314,47,3.0
user_0314,24,2.8
user_0314,11,4.0
user_0314,16,3.7
user_0314,43,2.5
user_0315,31,1.9
user_0315,51,1.6
user_0315,44,3.3
user_0315,15,3.9
user_0315,49,4.5
user_0315,50,1.3
user_0315,13,3.6
user_0315,46,2.2
user_0315,45,4.4
user_0315,2,2.1
user_0315,37,2.6
user_0315,16,3.0
user_0315,47,2.1
user_0315,27,2.6
user_0315,20,2.5
user_0316,48,3.1
user_0316,13,4.2
user_0316,41,2.9
user_0316,7,1.2
user_0316,9,4.3
user_0316,22,3.0
user_0316,11,5.0
user_0316,47,2.8
user_0316,2,3.8
user_0316,30,2.4
user_0316,37,3.6
user_0316,23,3.5
user_0316,43,3.1
user_0316,17,2.4
user_0316,25,4.2
user_0317,48,2.1
user_0317,44,2.6
user_0317,9,4.6
user_0317,14,3.3
user_0317,25,5.0
user_0317,27,2.8
user_0317,11,5.0
user_0317,39,2.2
user_0317,37,3.0
user_0317,13,4.5
user_0317,45,4.6
user_0317,35,3.5
user_0317,50,4.2
user_0317,10,2.1
user_0317,34,1.4
user_0318,6,3.2
user_0318,47,3.4
user_0318,10,1.0
user_0318,7,2.3
user_0318,34,2.7
user_0318,28,4.4
user_0318,31,2.6
user_0318,24,2.5
user_0318,25,3.2
user_0318,41,3.6
user_0318,11,3.8
user_0318,21,1.1
user_0318,50,4.8
user_0318,9,3.4
user_0318,15,2.9
user_0319,48,5.0
user_0319,51,3.9
user_0319,36,3.8
user_0319,20,3.6
user_0319,24,3.0
user_0319,9,3.7
user_0319,4,2.5
user_0319,31,2.1
user_0319,43,2.8
user_0319,13,3.5
user_0319,21,1.1
user_0319,30,3.2
user_0319,47,3.4
user_0319,6,3.2
user_0319,12,1.7
user_0320,22,4.0
user_0320,41,4.3
user_0320,26,3.6
user_0320,11,4.0
user_0320,48,5.0
user_0320,16,3.5
user_0320,30,5.0
user_0320,7,3.8
user_0320,47,4.4
user_0320,51,3.8
user_0320,19,3.6
user_0320,15,4.4
user_0320,34,4.2
user_0320,25,3.2
user_0320,39,4.9
user_0321,19,4.9
user_0321,38,3.5
user_0321,17,3.7
user_0321,7,4.4
user_0321,39,3.9
user_0321,23,4.1
user_0321,4,4.3
user_0321,41,4.0
user_0321,31,2.9
user_0321,25,2.5
user_0321,35,4.4
user_0321,26,2.6
user_0321,34,3.7
user_0321,45,3.4
user_0321,30,3.2
user_0322,24,1.6
user_0322,49,3.5
user_0322,10,3.8
user_0322,47,2.7
user_0322,38,2.4
user_0322,17,2.4
user_0322,41,3.5
user_0322,6,2.2
user_0322,48,2.4
user_0322,4,3.5
user_0322,0,2.7
user_0322,19,2.7
user_0322,5,4.0
user_0322,44,2.8
user_0322,46,2.6
user_0323,45,2.1
user_0323,30,4.4
user_0323,3,3.8
user_0323,28,4.2
user_0323,41,4.1
user_0323,29,1.6
user_0323,8,4.1
user_0323,23,3.1
user_0323,48,3.8
user_0323,35,3.9
user_0323,39,3.2
user_0323,4,2.5
user_0323,32,4.1
user_0323,19,3.1
user_0323,6,2.8
user_0324,21,4.2
user_0324,18,2.5
user_0324,2,2.5
user_0324,26,5.0
user_0324,3,3.2
user_0324,39,2.6
user_0324,33,2.4
user_0324,17,2.8
user_0324,31,4.3
user_0324,11,3.6
user_0324,12,2.8
user_0324,15,2.8
user_0324,10,5.0
user_0324,30,2.5
user_0324,9,3.1
user_0325,27,1.4
user_0325,47,4.0
user_0325,34,3.9
user_0325,10,3.7
user_0325,8,4.1
user_0325,19,3.1
user_0325,17,4.2
user_0325,20,3.6
user_0325,9,2.6
user_0325,51,3.7
user_0325,7,2.8
user_0325,0,3.2
user_0325,15,4.3
user_0325,23,3.8
user_0325,29,2.9
user_0326,37,3.7
user_0326,31,2.6
user_0326,32,3.6
user_0326,17,4.4
user_0326,48,3.9
user_0326,24,4.4
user_0326,1,4.6
user_0326,16,3.0
user_0326,5,4.6
user_0326,44,3.3
user_0326,33,4.4
user_0326,13,3.9
user_0326,14,5.0
user_0326,23,3.7
user_0326,11,3.9
user_0327,43,2.6
user_0327,9,3.3
user_0327,3,1.0
user_0327,1,1.8
user_0327,10,1.8
user_0327,39,2.4
user_0327,30,2.1
user_0327,42,3.1
user_0327,13,2.7
user_0327,22,2.0
user_0327,47,2.5
user_0327,49,4.3
user_0327,48,3.0
user_0327,44,4.1
user_0327,40,4.0
user_0328,36,5.0
user_0328,11,3.8
user_0328,41,2.5
user_0328,29,4.0
user_0328,31,4.1
user_0328,12,4.2
user_0328,42,3.7
user_0328,47,2.8
user_0328,5,4.3
user_0328,2,3.3
user_0328,10,3.4
user_0328,18,3.0
user_0328,48,3.2
user_0328,17,3.4
user_0328,35,2.8
user_0329,9,4.2
user_0329,20,2.1
user_0329,32,2.7
user_0329,45,3.5
user_0329,49,3.6
user_0329,41,3.7
user_0329,33,4.0
user_0329,10,2.5
user_0329,6,2.7
user_0329,29,2.1
user_0329,44,3.4
user_0329,18,2.1
user_0329,3,2.6
user_0329,24,2.1
user_0329,50,1.0
user_0330,34,2.3
user_0330,12,3.0
user_0330,26,3.2
user_0330,13,4.0
user_0330,49,3.4
user_0330,3,4.8
user_0330,46,2.3
user_0330,25,4.1
user_0330,31,3.3
user_0330,33,4.4
user_0330,0,4.3
user_0330,48,2.3
user_0330,19,1.9
user_0330,36,4.3
user_0330,11,4.2
user_0331,9,4.0
user_0331,45,3.9
user_0331,24,2.8
user_0331,44,3.9
user_0331,36,3.5
user_0331,12,2.8
user_0331,18,2.4
user_0331,40,4.1
user_0331,50,1.2
user_0331,29,1.3
user_0331,39,3.3
user_0331,13,2.8
user_0331,17,2.4
user_0331,20,3.3
user_0331,30,2.4
user_0332,26,3.5
user_0332,37,4.2
user_0332,34,3.4
user_0332,11,2.9
user_0332,3,3.7
user_0332,49,4.0
user_0332,13,3.7
user_0332,32,4.5
user_0332,42,3.5
user_0332,15,3.5
user_0332,5,3.5
user_0332,50,3.1
user_0332,2,3.6
user_0332,23,3.6
user_0332,28,3.3
user_0333,12,4.1
user_0333,1,2.8
user_0333,10,4.0
user_0333,31,4.5
user_0333,47,2.2
user_0333,14,2.0
user_0333,44,2.0
user_0333,19,2.4
user_0333,24,2.7
user_0333,21,4.7
user_0333,46,2.0
user_0333,22,2.5
user_0333,42,2.4
user_0333,51,1.9
user_0333,32,1.9
user_0334,40,2.5
user_0334,42,2.9
user_0334,9,4.0
user_0334,13,3.1
user_0334,37,1.0
user_0334,24,1.9
user_0334,31,2.3
user_0334,33,3.9
user_0334,17,1.1
user_0334,10,1.3
user_0334,44,1.7
user_0334,18,2.0
user_0334,14,3.3
user_0334,5,1.1
user_0334,30,2.5
user_0335,46,2.8
user_0335,8,3.7
user_0335,13,4.3
user_0335,3,4.4
user_0335,50,3.8
user_0335,39,2.8
user_0335,24,4.0
user_0335,40,3.4
user_0335,26,1.8
user_0335,0,5.0
user_0335,28,2.3
user_0335,11,4.5
user_0335,10,1.6
user_0335,15,3.4
user_0335,33,2.5
user_0336,48,3.3
user_0336,39,3.6
user_0336,22,3.2
user_0336,31,1.5
user_0336,37,2.6
user_0336,45,3.7
user_0336,46,3.1
user_0336,42,4.2
user_0336,6,3.9
user_0336,40,4.0
user_0336,43,3.3
user_0336,26,1.6
user_0336,30,4.1
user_0336,0,4.3
user_0336,24,4.1
user_0337,0,3.2
user_0337,10,2.2
user_0337,42,3.9
user_0337,2,2.9
user_0337,35,2.0
user_0337,49,2.7
user_0337,8,2.9
user_0337,20,2.4
user_0337,30,1.9
user_0337,23,1.5
user_0337,33,2.9
user_0337,7,1.4
user_0337,4,2.2
user_0337,40,2.2
user_0337,13,3.4
user_0338,33,5.0
user_0338,44,5.0
user_0338,25,2.9
user_0338,6,3.4
user_0338,51,3.0
user_0338,13,1.9
user_0338,16,1.2
user_0338,12,2.1
user_0338,21,1.0
user_0338,18,2.5
user_0338,34,3.4
user_0338,5,1.5
user_0338,42,4.6
user_0338,9,2.9
user_0338,1,2.7
user_0339,32,3.0
user_0339,7,2.8
user_0339,19,4.4
user_0339,1,2.1
user_0339,25,3.7
user_0339,30,3.2
user_0339,40,4.3
user_0339,18,3.6
user_0339,48,3.0
user_0339,17,4.3
user_0339,15,3.8
user_0339,6,3.7
user_0339,14,5.0
user_0339,2,4.6
user_0339,24,3.6
user_0340,40,3.7
user_0340,34,4.5
user_0340,23,4.2
user_0340,5,4.8
user_0340,49,3.2
user_0340,14,4.7
user_0340,33,3.9
user_0340,51,3.0
user_0340,50,4.1
user_0340,47,4.0
user_0340,22,3.3
user_0340,8,3.7
user_0340,30,5.0
user_0340,0,4.4
user_0340,9,3.4
user_0341,51,2.1
user_0341,15,3.6
user_0341,0,3.2
user_0341,40,4.1
user_0341,11,2.4
user_0341,3,3.3
user_0341,47,1.6
user_0341,41,3.6
user_0341,6,2.4
user_0341,43,1.5
user_0341,45,4.7
user_0341,28,1.7
user_0341,37,2.4
user_0341,33,4.1
user_0341,32,2.1
user_0342,15,2.7
user_0342,49,4.2
user_0342,12,2.9
user_0342,46,1.8
user_0342,8,1.0
user_0342,14,2.8
user_0342,25,2.1
user_0342,32,1.7
user_0342,19,2.1
user_0342,27,3.0
user_0342,31,1.3
user_0342,24,1.4
user_0342,44,4.1
user_0342,23,1.8
user_0342,26,3.6
user_0343,36,4.3
user_0343,24,3.8
user_0343,31,3.5
user_0343,2,3.1
user_0343,45,4.8
user_0343,11,5.0
user_0343,34,1.8
user_0343,41,4.1
user_0343,27,3.4
user_0343,16,2.8
user_0343,50,3.9
user_0343,13,3.1
user_0343,49,3.9
user_0343,8,3.8
user_0343,18,3.4
user_0344,3,5.0
user_0344,2,2.6
user_0344,7,2.1
user_0344,30,2.9
user_0344,27,3.5
user_0344,49,4.8
user_0344,36,4.9
user_0344,15,3.8
user_0344,9,4.8
user_0344,44,3.6
user_0344,23,3.4
user_0344,34,2.6
user_0344,29,3.7
user_0344,5,3.4
user_0344,19,3.8
user_0345,51,3.7
user_0345,20,2.0
user_0345,44,2.9
user_0345,23,2.7
user_0345,46,3.0
